"provincia"	"canton"	"total"	"created_at"
"Manabí"	"Rocafuerte"	681	2021-01-16
"Manabí"	"San Vicente"	145	2021-01-16
"Manabí"	"Santa Ana"	448	2021-01-16
"Manabí"	"Sucre"	698	2021-01-16
"Manabí"	"Tosagua"	305	2021-01-16
"Manabí"	"Veinticuatro de Mayo"	294	2021-01-16
"Manabí"	"Bolívar"	353	2021-01-17
"Manabí"	"Chone"	1631	2021-01-17
"Manabí"	"El Carmen"	587	2021-01-17
"Manabí"	"Flavio Alfaro"	247	2021-01-17
"Manabí"	"Jama"	115	2021-01-17
"Manabí"	"Jaramijó"	109	2021-01-17
"Manabí"	"Jipijapa"	742	2021-01-17
"Manabí"	"Junín"	273	2021-01-17
"Manabí"	"Manta"	2331	2021-01-17
"Manabí"	"Montecristi"	486	2021-01-17
"Manabí"	"Olmedo"	139	2021-01-17
"Manabí"	"Paján"	236	2021-01-17
"Manabí"	"Pedernales"	391	2021-01-17
"Manabí"	"Pichincha"	184	2021-01-17
"Manabí"	"Portoviejo"	5578	2021-01-17
"Manabí"	"Puerto López"	329	2021-01-17
"Manabí"	"Rocafuerte"	700	2021-01-17
"Manabí"	"San Vicente"	146	2021-01-17
"Manabí"	"Santa Ana"	453	2021-01-17
"Manabí"	"Sucre"	701	2021-01-17
"Manabí"	"Tosagua"	309	2021-01-17
"Manabí"	"Veinticuatro de Mayo"	297	2021-01-17
"Manabí"	"Bolívar"	353	2021-01-18
"Manabí"	"Chone"	1631	2021-01-18
"Manabí"	"El Carmen"	587	2021-01-18
"Manabí"	"Flavio Alfaro"	247	2021-01-18
"Manabí"	"Jama"	115	2021-01-18
"Manabí"	"Jaramijó"	109	2021-01-18
"Manabí"	"Jipijapa"	744	2021-01-18
"Manabí"	"Junín"	273	2021-01-18
"Manabí"	"Manta"	2331	2021-01-18
"Manabí"	"Montecristi"	486	2021-01-18
"Manabí"	"Olmedo"	139	2021-01-18
"Manabí"	"Paján"	236	2021-01-18
"Manabí"	"Pedernales"	391	2021-01-18
"Manabí"	"Pichincha"	184	2021-01-18
"Manabí"	"Portoviejo"	5592	2021-01-18
"Manabí"	"Puerto López"	329	2021-01-18
"Manabí"	"Rocafuerte"	702	2021-01-18
"Manabí"	"San Vicente"	146	2021-01-18
"Manabí"	"Santa Ana"	453	2021-01-18
"Manabí"	"Sucre"	702	2021-01-18
"Manabí"	"Tosagua"	309	2021-01-18
"Manabí"	"Veinticuatro de Mayo"	297	2021-01-18
"Manabí"	"Bolívar"	353	2021-01-19
