"provincia"	"canton"	"total"	"created_at"
"Guayas"	"Balzar"	279	2021-01-07
"Guayas"	"Colimes"	62	2021-01-07
"Guayas"	"Coronel Marcelino Maridueña"	23	2021-01-07
"Guayas"	"Daule"	1117	2021-01-07
"Guayas"	"Durán"	1675	2021-01-07
"Guayas"	"El Triunfo"	291	2021-01-07
"Guayas"	"Empalme"	453	2021-01-07
"Guayas"	"General Antonio Elizalde"	172	2021-01-07
"Guayas"	"Guayaquil"	19825	2021-01-07
"Guayas"	"Isidro Ayora"	39	2021-01-07
"Guayas"	"Lomas de Sargentillo"	67	2021-01-07
"Guayas"	"Milagro"	1171	2021-01-07
"Guayas"	"Naranjal"	396	2021-01-07
"Guayas"	"Naranjito"	193	2021-01-07
"Guayas"	"Nobol"	36	2021-01-07
"Guayas"	"Palestina"	58	2021-01-07
"Guayas"	"Pedro Carbo"	276	2021-01-07
"Guayas"	"Playas"	245	2021-01-07
"Guayas"	"Salitre"	238	2021-01-07
"Guayas"	"Samborondón"	1111	2021-01-07
"Guayas"	"San Jacinto De Yaguachi"	292	2021-01-07
"Guayas"	"Santa Lucía"	102	2021-01-07
"Guayas"	"Simón Bolivar"	27	2021-01-07
"Guayas"	"Alfredo Baquerizo Moreno"	43	2021-01-08
"Guayas"	"Balao"	85	2021-01-08
"Guayas"	"Balzar"	282	2021-01-08
"Guayas"	"Colimes"	64	2021-01-08
"Guayas"	"Coronel Marcelino Maridueña"	23	2021-01-08
"Guayas"	"Daule"	1122	2021-01-08
"Guayas"	"Durán"	1693	2021-01-08
"Guayas"	"El Triunfo"	294	2021-01-08
"Guayas"	"Empalme"	457	2021-01-08
"Guayas"	"General Antonio Elizalde"	172	2021-01-08
"Guayas"	"Guayaquil"	19941	2021-01-08
"Guayas"	"Isidro Ayora"	39	2021-01-08
"Guayas"	"Lomas de Sargentillo"	67	2021-01-08
"Guayas"	"Milagro"	1173	2021-01-08
"Guayas"	"Naranjal"	398	2021-01-08
