"provincia"	"canton"	"total"	"created_at"
"Sto. Domingo Tsáchilas"	"La Concordia"	1052	2021-03-03
"Sto. Domingo Tsáchilas"	"Santo Domingo"	7000	2021-03-03
"Sto. Domingo Tsáchilas"	"La Concordia"	1052	2021-03-04
"Sto. Domingo Tsáchilas"	"Santo Domingo"	7000	2021-03-04
"Sto. Domingo Tsáchilas"	"La Concordia"	1056	2021-03-05
"Sto. Domingo Tsáchilas"	"Santo Domingo"	7050	2021-03-05
"Sto. Domingo Tsáchilas"	"La Concordia"	1067	2021-03-06
"Sto. Domingo Tsáchilas"	"Santo Domingo"	7121	2021-03-06
"Sto. Domingo Tsáchilas"	"La Concordia"	1067	2021-03-07
"Sto. Domingo Tsáchilas"	"Santo Domingo"	7130	2021-03-07
"Sto. Domingo Tsáchilas"	"La Concordia"	1067	2021-03-08
"Sto. Domingo Tsáchilas"	"Santo Domingo"	7130	2021-03-08
"Sto. Domingo Tsáchilas"	"La Concordia"	1067	2021-03-09
"Sto. Domingo Tsáchilas"	"Santo Domingo"	7133	2021-03-09
"Sto. Domingo Tsáchilas"	"La Concordia"	1086	2021-03-10
"Sto. Domingo Tsáchilas"	"Santo Domingo"	7283	2021-03-10
"Sto. Domingo Tsáchilas"	"La Concordia"	1086	2021-03-11
"Sto. Domingo Tsáchilas"	"Santo Domingo"	7319	2021-03-11
"Sto. Domingo Tsáchilas"	"La Concordia"	1087	2021-03-12
"Sto. Domingo Tsáchilas"	"Santo Domingo"	7370	2021-03-12
"Sto. Domingo Tsáchilas"	"La Concordia"	1095	2021-03-13
"Sto. Domingo Tsáchilas"	"Santo Domingo"	7387	2021-03-13
"Sto. Domingo Tsáchilas"	"La Concordia"	1095	2021-03-14
"Sto. Domingo Tsáchilas"	"Santo Domingo"	7394	2021-03-14
"Sto. Domingo Tsáchilas"	"La Concordia"	1095	2021-03-15
"Sto. Domingo Tsáchilas"	"Santo Domingo"	7394	2021-03-15
"Sto. Domingo Tsáchilas"	"La Concordia"	1095	2021-03-16
"Sto. Domingo Tsáchilas"	"Santo Domingo"	7398	2021-03-16
"Sto. Domingo Tsáchilas"	"La Concordia"	1098	2021-03-17
"Sto. Domingo Tsáchilas"	"Santo Domingo"	7472	2021-03-17
"Sto. Domingo Tsáchilas"	"La Concordia"	1100	2021-03-18
"Sto. Domingo Tsáchilas"	"Santo Domingo"	7576	2021-03-18
"Sto. Domingo Tsáchilas"	"La Concordia"	1101	2021-03-19
"Sto. Domingo Tsáchilas"	"Santo Domingo"	7615	2021-03-19
"Sto. Domingo Tsáchilas"	"La Concordia"	1102	2021-03-20
"Sto. Domingo Tsáchilas"	"Santo Domingo"	7623	2021-03-20
"Sto. Domingo Tsáchilas"	"La Concordia"	1104	2021-03-21
"Sto. Domingo Tsáchilas"	"Santo Domingo"	7666	2021-03-21
"Sto. Domingo Tsáchilas"	"La Concordia"	1104	2021-03-22
"Sto. Domingo Tsáchilas"	"Santo Domingo"	7666	2021-03-22
"Sto. Domingo Tsáchilas"	"La Concordia"	1104	2021-03-23
"Sto. Domingo Tsáchilas"	"Santo Domingo"	7668	2021-03-23
"Sto. Domingo Tsáchilas"	"La Concordia"	1111	2021-03-24
"Sto. Domingo Tsáchilas"	"Santo Domingo"	7834	2021-03-24
"Sto. Domingo Tsáchilas"	"La Concordia"	1111	2021-03-25
"Sto. Domingo Tsáchilas"	"Santo Domingo"	7865	2021-03-25
"Sto. Domingo Tsáchilas"	"La Concordia"	1119	2021-03-26
"Sto. Domingo Tsáchilas"	"Santo Domingo"	7925	2021-03-26
"Sto. Domingo Tsáchilas"	"La Concordia"	1119	2021-03-27
"Sto. Domingo Tsáchilas"	"Santo Domingo"	7930	2021-03-27
"Sto. Domingo Tsáchilas"	"La Concordia"	1124	2021-03-28
"Sto. Domingo Tsáchilas"	"Santo Domingo"	7959	2021-03-28
"Sto. Domingo Tsáchilas"	"La Concordia"	1124	2021-03-29
"Sto. Domingo Tsáchilas"	"Santo Domingo"	7959	2021-03-29
"Sto. Domingo Tsáchilas"	"La Concordia"	1132	2021-03-30
"Sto. Domingo Tsáchilas"	"Santo Domingo"	8109	2021-03-30
"Sto. Domingo Tsáchilas"	"La Concordia"	1132	2021-03-31
"Sto. Domingo Tsáchilas"	"Santo Domingo"	8109	2021-03-31
"Sto. Domingo Tsáchilas"	"La Concordia"	1133	2021-04-01
"Sto. Domingo Tsáchilas"	"Santo Domingo"	8138	2021-04-01
"Sto. Domingo Tsáchilas"	"La Concordia"	1133	2021-04-02
"Sto. Domingo Tsáchilas"	"Santo Domingo"	8142	2021-04-02
"Sto. Domingo Tsáchilas"	"La Concordia"	1135	2021-04-03
"Sto. Domingo Tsáchilas"	"Santo Domingo"	8166	2021-04-03
"Sto. Domingo Tsáchilas"	"La Concordia"	1144	2021-04-04
"Sto. Domingo Tsáchilas"	"Santo Domingo"	8242	2021-04-04
"Sto. Domingo Tsáchilas"	"La Concordia"	1149	2021-04-05
"Sto. Domingo Tsáchilas"	"Santo Domingo"	8327	2021-04-05
"Sto. Domingo Tsáchilas"	"La Concordia"	1151	2021-04-06
"Sto. Domingo Tsáchilas"	"Santo Domingo"	8333	2021-04-06
"Sto. Domingo Tsáchilas"	"La Concordia"	1155	2021-04-07
